
Clock type: WALL
Ordered by: totaltime, desc

name                                  ncall  tsub      ttot      tavg      
..olvers/ode/lie_group.py:1 <module>  1      0.000026  0.000345  0.000345
..orch/_utils.py:185 _rebuild_tensor  4      0.000046  0.000344  0.000086
..amo/side_effects.py:83 SideEffects  1      0.000037  0.000344  0.000344
../_utils.py:191 get_tensor_metadata  156    0.000165  0.000343  0.000002
..utput_graph.py:2626 SubgraphTracer  1      0.000013  0.000341  0.000341
..ules.py:3146 _builtin_function_ids  1      0.000012  0.000339  0.000339
..kages/sympy/core/add.py:1 <module>  1      0.000035  0.000338  0.000338
..y:132 SafeLoader.construct_mapping  12     0.000056  0.000337  0.000028
..0/typing.py:1549 __init_subclass__  26     0.000172  0.000336  0.000013
.._cache.py:176 CacheArtifactManager  1      0.000035  0.000336  0.000336
..b/python3.10/enum.py:22 _is_dunder  358    0.000279  0.000335  0.000001
../runtime/_allocation.py:1 <module>  1      0.000013  0.000334  0.000334
../_symbolic_impl.py:31 EncodedAttrs  1      0.000012  0.000334  0.000334
..ties/iterables.py:3083 is_sequence  269    0.000204  0.000333  0.000001
..s/sympy/core/symbol.py:654 symbols  10     0.000092  0.000333  0.000033
..ta/__init__.py:946 _name_from_stem  69     0.000073  0.000332  0.000005
..-packages/sympy/core/kind.py:287 _  2      0.000007  0.000329  0.000164
..ctorch/deprecated.py:44 setup_docs  12     0.000041  0.000329  0.000027
../pathlib.py:634 PosixPath.as_posix  90     0.000085  0.000329  0.000004
..ackages/sympy/core/expr.py:46 Expr  1      0.000061  0.000329  0.000329
..ckends/nvidia/driver.py:1 <module>  1      0.000031  0.000329  0.000329
..py:126 register_tensor_creation_op  6      0.000007  0.000329  0.000055
..ch/_dynamo/codegen.py:68 PyCodegen  1      0.000032  0.000328  0.000328
..ns/pythonfinitefield.py:1 <module>  1      0.000008  0.000328  0.000328
..mportlib._bootstrap>:746 find_spec  875    0.000287  0.000327  0.000000
..metadata/__init__.py:866 normalize  69     0.000082  0.000326  0.000005
..ympy/core/function.py:152 <lambda>  314    0.000181  0.000326  0.000001
..mpy/_core/fromnumeric.py:3735 mean  2      0.000039  0.000325  0.000162
../reader.py:114 SafeLoader.get_mark  257    0.000184  0.000325  0.000001
..jit/annotations.py:512 ann_to_type  4      0.000007  0.000324  0.000081
..python3.10/inspect.py:199 ismethod  433    0.000221  0.000324  0.000001
..pmath/ctx_iv.py:324 _init_builtins  1      0.000032  0.000324  0.000324
..polys/matrices/dense.py:1 <module>  1      0.000016  0.000323  0.000323
..re_parse.py:161 SubPattern.__len__  530    0.000249  0.000321  0.000001
../algebras/quaternion.py:1 <module>  1      0.000029  0.000320  0.000320
..ributed/tensor/_api.py:214 DTensor  1      0.000032  0.000319  0.000319
..corators.py:110 priority_decorator  41     0.000054  0.000318  0.000008
../expressions/adjoint.py:1 <module>  1      0.000004  0.000318  0.000318
..annotations.py:402 try_ann_to_type  6/4    0.000090  0.000317  0.000053
..b/python3.10/enum.py:33 _is_sunder  356    0.000265  0.000317  0.000001
..math/libmp/gammazeta.py:1 <module>  1      0.000046  0.000315  0.000315
..n3.10/dataclasses.py:395 <genexpr>  1143   0.000312  0.000312  0.000000
..riton/runtime/errors.py:1 <module>  1      0.000008  0.000310  0.000310
../inspect.py:209 ismethoddescriptor  198    0.000153  0.000309  0.000002
..sympy/geometry/plane.py:1 <module>  1      0.000029  0.000305  0.000305
..ython3.10/typing.py:185 _type_repr  119..  0.000180  0.000305  0.000003
..thon3.10/copyreg.py:109 _slotnames  156    0.000236  0.000303  0.000002
../inspect.py:2691 Parameter.default  1615   0.000303  0.000303  0.000000
..s/ode/nonhomogeneous.py:1 <module>  1      0.000019  0.000302  0.000302
../domains/integerring.py:1 <module>  1      0.000023  0.000301  0.000301
../utilities/decorator.py:1 <module>  1      0.000015  0.000300  0.000300
..3.10/dataclasses.py:591 <listcomp>  264    0.000295  0.000295  0.000001
..yping.py:1031 _GenericAlias.__eq__  467    0.000203  0.000294  0.000001
..xtensions.py:2658 TypeVar.__init__  3      0.000070  0.000294  0.000098
...py:67 SafeLoader.construct_object  78     0.000141  0.000293  0.000004
..l.py:144 _iter_file_finder_modules  4      0.000028  0.000292  0.000073
..y:214 _SympifyWrapper.make_wrapped  37     0.000066  0.000291  0.000008
..onfig.py:389 get_makefile_filename  1      0.000004  0.000291  0.000291
..10/typing.py:705 ForwardRef.__eq__  474    0.000200  0.000291  0.000001
../mpmath/ctx_fp.py:51 _wrap_specfun  213    0.000173  0.000289  0.000001
..sympy/utilities/misc.py:500 as_int  178    0.000216  0.000288  0.000002
...10/dataclasses.py:659 _is_kw_only  1169   0.000287  0.000287  0.000000
...10/typing.py:722 TypeVar.__init__  97     0.000108  0.000287  0.000003
..__.py:18 _find_concrete_subclasses  4      0.000099  0.000286  0.000072
...py:1242 _UnionGenericAlias.__eq__  396    0.000205  0.000286  0.000001
../numpy/_core/_methods.py:118 _mean  2      0.000075  0.000286  0.000143
..xpressions/kronecker.py:1 <module>  1      0.000026  0.000285  0.000285
../torch/_inductor/exc.py:1 <module>  1      0.000017  0.000284  0.000284
..0/tempfile.py:114 _sanitize_params  1      0.000003  0.000284  0.000284
../utilities/decorator.py:184 public  169    0.000221  0.000284  0.000002
..egister_sharded_op_on_local_shards  4      0.000009  0.000284  0.000071
..0/sre_parse.py:250 Tokenizer.match  494    0.000189  0.000284  0.000001
..py/geometry/parabola.py:1 <module>  1      0.000015  0.000284  0.000284
..g/__init__.py:1435 Logger.__init__  70     0.000197  0.000284  0.000004
..3.10/dataclasses.py:1098 <genexpr>  1143   0.000284  0.000284  0.000000
..s/sympy/printing/str.py:1 <module>  1      0.000020  0.000283  0.000283
..thon3.10/enum.py:12 _is_descriptor  187    0.000194  0.000282  0.000002
..thon3.10/sysconfig.py:567 get_path  1      0.000002  0.000281  0.000281
..n3.10/dataclasses.py:602 <genexpr>  389    0.000198  0.000281  0.000001
../trace_rules.py:3081 FunctionIdSet  1      0.000010  0.000280  0.000280
...py:128 JSONStreamBackend.metadata  15     0.000093  0.000280  0.000019
..ckages/mpmath/ctx_iv.py:1 <module>  1      0.000034  0.000280  0.000280
..es/torch/_dynamo/hooks.py:20 Hooks  1      0.000007  0.000280  0.000280
..hon3.10/sysconfig.py:555 get_paths  1      0.000003  0.000279  0.000279
../torch/nn/_reduction.py:8 get_enum  423    0.000279  0.000279  0.000001
..ains/gmpyfinitefield.py:1 <module>  1      0.000009  0.000279  0.000279
..python3.10/sysconfig.py:1 <module>  1      0.000031  0.000279  0.000279
..hon3.10/tempfile.py:313 gettempdir  1      0.000006  0.000279  0.000279
../torch/_dynamo/types.py:51 GuardFn  1      0.000008  0.000278  0.000278
..ckages/colorama/ansi.py:1 <module>  1      0.000011  0.000278  0.000278
../interval_arithmetic.py:1 <module>  1      0.000013  0.000278  0.000278
..py/_funcs.py:22 is_public_function  201    0.000138  0.000277  0.000001
..py/polys/galoistools.py:1 <module>  1      0.000026  0.000277  0.000277
../python3.10/textwrap.py:473 indent  24     0.000024  0.000276  0.000012
..3.10/sysconfig.py:214 _expand_vars  1      0.000016  0.000276  0.000276
..TestDataLoader._split_into_batches  1      0.000045  0.000276  0.000276
..sor/array/ndim_array.py:1 <module>  1      0.000017  0.000276  0.000276
..mo/variables/lazy.py:217 _populate  1      0.000029  0.000275  0.000275
..printing/conventions.py:1 <module>  1      0.000005  0.000275  0.000275
..ib/python3.10/enum.py:483 _create_  1      0.000019  0.000272  0.000272
..h_transform_observer.py:1 <module>  1      0.000022  0.000272  0.000272
..:88 SafeLoader.compose_scalar_node  53     0.000103  0.000271  0.000005
..on3.10/tempfile.py:301 _gettempdir  1      0.000009  0.000271  0.000271
..on3.10/tokenize.py:327 find_cookie  78     0.000149  0.000270  0.000003
..e_transformation.py:71 Instruction  1      0.000010  0.000270  0.000270
../typing_extensions.py:1788 __new__  14     0.000086  0.000270  0.000019
..kages/mpmath/ctx_iv.py:413 convert  6      0.000209  0.000269  0.000045
..ython3.10/typing.py:1217 <genexpr>  203    0.000118  0.000269  0.000001
..y:1247 _UnionGenericAlias.__hash__  201..  0.000205  0.000269  0.000001
..ib/python3.10/inspect.py:1351 repl  193    0.000168  0.000267  0.000001
..lib/python3.10/abc.py:110 register  18     0.000015  0.000266  0.000015
..s/sympy/series/order.py:1 <module>  1      0.000014  0.000264  0.000264
..mains/polynomialring.py:1 <module>  1      0.000007  0.000263  0.000263
..torch/__init__.py:2741 __getattr__  9      0.000044  0.000263  0.000029
..trices/matrixbase.py:99 MatrixBase  1      0.000160  0.000262  0.000262
..mpfile.py:183 _get_default_tempdir  1      0.000022  0.000262  0.000262
..sympy/core/singleton.py:1 <module>  1      0.000018  0.000260  0.000260
...10/dataclasses.py:1014 <listcomp>  264    0.000260  0.000260  0.000001
..orch/_inductor/config.py:1588 cuda  1      0.000017  0.000260  0.000260
..pressions/funcmatrix.py:1 <module>  1      0.000011  0.000259  0.000259
../python3.10/typing.py:2338 __new__  1      0.000013  0.000258  0.000258
../sympy/polys/solvers.py:1 <module>  1      0.000018  0.000258  0.000258
..xpressions/transpose.py:1 <module>  1      0.000011  0.000257  0.000257
..ynamo/decorators.py:123 set_stance  1      0.000006  0.000257  0.000257
..on3.10/enum.py:590 _find_data_type  85     0.000222  0.000256  0.000003
..OpDispatcher.register_handlerclass  2      0.000009  0.000255  0.000127
..3.10/enum.py:986 RegexFlag.__and__  36     0.000115  0.000255  0.000007
..da/__init__.py:570 get_device_name  1      0.000007  0.000253  0.000253
../polys/compatibility.py:1 <module>  1      0.000168  0.000253  0.000253
..mpmath/visualization.py:1 <module>  1      0.000012  0.000253  0.000253
..el/style.py:427 PrepareModuleInput  1      0.000009  0.000252  0.000252
../lib/python3.10/hmac.py:1 <module>  1      0.000111  0.000251  0.000251
../sympy/polys/polytools.py:106 Poly  1      0.000115  0.000251  0.000251
..xpressions/companion.py:1 <module>  1      0.000008  0.000251  0.000251
..nds/textbackend/text.py:1 <module>  1      0.000008  0.000251  0.000251
..h/libmp/libmpf.py:291 from_man_exp  267    0.000250  0.000250  0.000001
..ython3.10/inspect.py:404 isbuiltin  298    0.000206  0.000249  0.000001
..sympy/core/sympify.py:514 _sympify  51     0.000037  0.000249  0.000005
../exporter/_ir_passes.py:1 <module>  1      0.000010  0.000249  0.000249
..lib/python3.10/shlex.py:1 <module>  1      0.000013  0.000249  0.000249
../polys/domains/field.py:1 <module>  1      0.000007  0.000249  0.000249
..y/utils.py:122 is_tensor_like_type  51     0.000196  0.000248  0.000005
..ains/gaussiandomains.py:1 <module>  1      0.000020  0.000248  0.000248
..b/python3.10/pkgutil.py:1 <module>  1      0.000034  0.000248  0.000248
..athlib.py:631 PosixPath.__fspath__  69     0.000037  0.000247  0.000004
..hon3.10/sre_compile.py:447 _simple  91     0.000105  0.000247  0.000003
.._dynamo/polyfills/fx.py:1 <module>  1      0.000019  0.000247  0.000247
..libmp/gammazeta.py:1372 <listcomp>  1      0.000068  0.000246  0.000246
..s.py:345 _DataclassParams.__init__  264    0.000245  0.000245  0.000001
..ch/_inductor/config.py:1215 triton  1      0.000021  0.000245  0.000245
..mbol.py:339 _canonical_assumptions  4      0.000020  0.000244  0.000061
..s.py:83 verify_matching_signatures  16     0.000050  0.000244  0.000015
..sympy/polys/polyoptions.py:300 Wrt  1      0.000006  0.000243  0.000243
..ckages/mpmath/ctx_iv.py:43 __new__  4      0.000003  0.000242  0.000061
..py/core/function.py:149 <listcomp>  196    0.000194  0.000242  0.000001
..graph_region_tracker.py:1 <module>  1      0.000035  0.000242  0.000242
..mpy/tensor/functions.py:1 <module>  1      0.000013  0.000241  0.000241
..ay/sparse_ndim_array.py:1 <module>  1      0.000011  0.000241  0.000241
..py:1416 SafeLoader.scan_line_break  145    0.000100  0.000241  0.000002
..nstance._get_alias_module_and_name  219    0.000239  0.000239  0.000001
../domains/groundtypes.py:1 <module>  1      0.000012  0.000239  0.000239
...10/dataclasses.py:1040 <listcomp>  264    0.000238  0.000238  0.000001
.._shard/metadata.py:9 ShardMetadata  1      0.000006  0.000236  0.000236
..pressions/matexpr.py:37 MatrixExpr  1      0.000039  0.000236  0.000236
..spect.py:3006 Signature.parameters  1302   0.000235  0.000235  0.000000
..orch/_inductor/config.py:1723 rocm  1      0.000007  0.000234  0.000234
..thon3.10/posixpath.py:117 splitext  69     0.000077  0.000234  0.000003
..sympy/geometry/curve.py:1 <module>  1      0.000017  0.000233  0.000233
..ules/module.py:2979 NeuMF.__repr__  9/1    0.000072  0.000232  0.000026
..py:205 _create_realize_and_forward  27     0.000041  0.000231  0.000009
..pperMutation.py_functionalize_impl  3      0.000033  0.000230  0.000077
..ental/symbolic_shapes.py:262 inner  17     0.000043  0.000230  0.000014
..p/_flat_param.py:202 FlatParameter  1      0.000020  0.000230  0.000230
..s/sympy/printing/gtk.py:1 <module>  1      0.000008  0.000228  0.000228
.._ExtensionsSpecialForm.Concatenate  3      0.000005  0.000228  0.000076
..t__.py:484 SelectableGroups.select  2      0.000009  0.000228  0.000114
..ython3.10/functools.py:884 wrapper  29     0.000027  0.000227  0.000008
..anner.py:125 SafeLoader.peek_token  118    0.000065  0.000227  0.000002
../strategies/traverse.py:1 <module>  1      0.000006  0.000227  0.000227
..mo/functional_export.py:1 <module>  1      0.000020  0.000226  0.000226
..thon3.10/typing.py:2356 <dictcomp>  1      0.000005  0.000226  0.000226
..ns.py:187 _init_dependencies_order  1      0.000039  0.000225  0.000225
..composable/replicate.py:1 <module>  1      0.000016  0.000223  0.000223
../series/series_class.py:1 <module>  1      0.000005  0.000223  0.000223
..symbolic_shapes.py:2499 _lru_cache  7      0.000045  0.000223  0.000032
..thon3.10/posixpath.py:140 basename  85     0.000115  0.000222  0.000003
..rinting/smtlib.py:25 SMTLibPrinter  1      0.000026  0.000222  0.000222
..h/_library/custom_ops.py:334 inner  5      0.000018  0.000221  0.000044
..1065 SourceFileLoader.get_filename  841    0.000221  0.000221  0.000000
..rch/_compile.py:27 _disable_dynamo  14     0.000068  0.000221  0.000016
../serialization.py:547 _backend_tag  156    0.000220  0.000220  0.000001
..py/sets/conditionset.py:1 <module>  1      0.000020  0.000219  0.000219
..iton/backends/driver.py:1 <module>  1      0.000007  0.000219  0.000219
..n/NCF/utils.py:19 count_parameters  1      0.000005  0.000218  0.000218
..rch/_numpy/_ndarray.py:305 ndarray  1      0.000118  0.000218  0.000218
..es/expressions/trace.py:1 <module>  1      0.000011  0.000218  0.000218
..ding_prop.py:52 ShardingPropagator  1      0.000011  0.000217  0.000217
..le_context.py:98 PrecompileContext  1      0.000021  0.000217  0.000217
..rd/op_registry_utils.py:1 <module>  1      0.000008  0.000216  0.000216
..h/utils/_sympy/solve.py:1 <module>  1      0.000014  0.000216  0.000216
..10/sysconfig.py:140 _safe_realpath  2      0.000003  0.000216  0.000108
..ntal/recording.py:80 ShapeEnvEvent  1      0.000011  0.000215  0.000215
..ch/lib/python3.10/re.py:269 escape  68     0.000056  0.000214  0.000003
..__init__.py:354 EntryPoints.select  1      0.000004  0.000213  0.000213
..packages/mpmath/ctx_iv.py:407 _mpq  17     0.000027  0.000211  0.000012
..ympy/polys/monomials.py:1 <module>  1      0.000016  0.000211  0.000211
..ls/serialization/config.py:11 load  1      0.000005  0.000211  0.000211
..libmp/libintmath.py:126 <listcomp>  1      0.000063  0.000210  0.000210
..pledispatch/conflict.py:1 <module>  1      0.000005  0.000209  0.000209
..metadata/__init__.py:359 <genexpr>  3      0.000059  0.000209  0.000070
..amo/trace_rules.py:3149 <dictcomp>  1      0.000138  0.000209  0.000209
../variables/optimizer.py:1 <module>  1      0.000029  0.000208  0.000208
..rch/utils/_functools.py:1 <module>  1      0.000018  0.000208  0.000208
../storage.py:74 UntypedStorage.size  160    0.000157  0.000207  0.000001
..nsSpecialForm._concatenate_getitem  3      0.000015  0.000207  0.000069
..metadata/__init__.py:903 <genexpr>  6      0.000013  0.000207  0.000034
..bootstrap_external>:71 _relax_case  989    0.000206  0.000206  0.000000
..gies/branch/traverse.py:1 <module>  1      0.000008  0.000205  0.000205
..py:431 get_callable_argument_names  2      0.000010  0.000205  0.000102
../sympy/sets/powerset.py:1 <module>  1      0.000010  0.000205  0.000205
..ickler.py:172 _get_allowed_globals  1      0.000124  0.000204  0.000204
...10/textwrap.py:485 prefixed_lines  204    0.000084  0.000203  0.000001
..:12 check_serializing_named_tensor  156    0.000127  0.000203  0.000001
..afeLoader.next_possible_simple_key  890    0.000203  0.000203  0.000000
..orator.py:317 deprecated_decorator  20     0.000049  0.000200  0.000010
..logger.py:81 default_prefix_format  32     0.000058  0.000199  0.000006
..10/sre_parse.py:287 Tokenizer.tell  283    0.000150  0.000198  0.000001
..rch/_dynamo/eval_frame.py:1039 _fn  1      0.000017  0.000198  0.000198
../inspect.py:2703 Parameter.replace  50     0.000063  0.000198  0.000004
